doc,email,date,event,event_id
10000003972,cliente39_0@exemplo.com,2026-08-28,delivered,m68
10000000604,cliente6_0@exemplo.com,2026-08-08,delivered,m13
10000006211,cliente62_0@exemplo.com,2026-09-04,delivered,m116
10000047406,cliente474_1@exemplo.com,2026-07-29,delivered,m1147
10000038415,cliente384_1@exemplo.com,2026-09-16,delivered,m948
10000014664,cliente146_0@exemplo.com,2026-08-05,bounce_hard,m334
10000043419,cliente434_0@exemplo.com,2026-09-07,delivered,m1049
10000012106,cliente121_1@exemplo.com,2026-08-18,delivered,m267
10000021288,CLIENTE212_0@EXEMPLO.COM,2026-09-21,delivered,m497
10000032999,cliente329_1@exemplo.com,2026-07-31,delivered,m795
10000016870,cliente168_0@exemplo.com,2026-08-17,delivered,m394
10000044148,cliente441_0@exemplo.com,2026-08-04,delivered,m1077
10000002496,cliente24_0@exemplo.com,2026-09-14,delivered,m33
10000031594,cliente315_1@exemplo.com,2026-09-02,delivered,m759
10000012106,CLIENTE121_1@EXEMPLO.COM,2026-09-11,delivered,m266
10000043923,cliente439_1@exemplo.com,2026-08-27,bounce_hard,m1068
10000047678,cliente476_0@exemplo.com,2026-09-18,delivered,m1150
10000018902,cliente189_1@exemplo.com,2026-08-07,bounce_hard,m443
10000012610,cliente126_0@exemplo.com,2026-09-24,bounce_hard,m277
10000019895,cliente198_1@exemplo.com,2026-09-14,delivered,m467
10000040231,cliente402_0@exemplo.com,2026-09-04,bounce_hard,m984
10000045977,cliente459_1@exemplo.com,2026-08-03,bounce_hard,m1117
10000002305,cliente23_1@exemplo.com,2026-09-23,bounce_hard,m32
10000045624,cliente456_0@exemplo.com,2026-09-10,delivered,m1107
10000004782,cliente47_1@exemplo.com,2026-08-20,delivered,m85
10000038768,cliente387_0@exemplo.com,2026-08-28,delivered,m950
10000015393,cliente153_0@exemplo.com,2026-07-28,bounce_hard,m354
10000021288,cliente212_0@exemplo.com,2026-09-15,bounce_soft,m494
10000021954,cliente219_0@exemplo.com,2026-09-12,click,m512
10000045624,CLIENTE456_0@EXEMPLO.COM,2026-09-09,delivered,m1106
10000028703,cliente287_0@exemplo.com,2026-08-16,delivered,m682
10000016101,cliente161_1@exemplo.com,2026-09-08,bounce_hard,m374
10000024201,CLIENTE242_0@EXEMPLO.COM,2026-08-26,bounce_hard,m581
10000002658,CLIENTE26_1@EXEMPLO.COM,2026-09-05,bounce_hard,m35
10000037109,cliente371_1@exemplo.com,2026-08-27,open,m909
10000007021,cliente70_0@exemplo.com,2026-09-17,bounce_hard,m151
10000024627,cliente246_1@exemplo.com,2026-09-20,delivered,m594
10000028290,cliente282_0@exemplo.com,2026-09-04,delivered,m671
10000014230,cliente142_1@exemplo.com,2026-07-30,delivered,m313
10000005835,cliente58_1@exemplo.com,2026-08-24,bounce_hard,m103
10000015474,cliente154_0@exemplo.com,2026-08-13,delivered,m358
10000036552,cliente365_0@exemplo.com,2026-08-06,bounce_hard,m885
10000011134,CLIENTE111_0@EXEMPLO.COM,2026-09-16,bounce_hard,m259
10000019542,cliente195_1@exemplo.com,2026-09-20,open,m459
10000036048,cliente360_0@exemplo.com,2026-08-23,delivered,m865
10000039900,cliente399_1@exemplo.com,2026-08-13,bounce_hard,m974
10000029343,cliente293_0@exemplo.com,2026-08-20,bounce_hard,m709
10000006564,cliente65_0@exemplo.com,2026-07-27,bounce_hard,m132
10000031240,CLIENTE312_1@EXEMPLO.COM,2026-08-23,delivered,m749
10000040231,cliente402_0@exemplo.com,2026-09-16,bounce_hard,m986
10000043095,cliente430_0@exemplo.com,2026-08-22,portal_login,m1033
10000043176,cliente431_0@exemplo.com,2026-08-13,delivered,m1044
10000013773,cliente137_1@exemplo.com,2026-08-31,bounce_hard,m297
10000037109,cliente371_0@exemplo.com,2026-09-14,delivered,m906
10000023574,cliente235_0@exemplo.com,2026-09-24,delivered,m563
10000015393,cliente153_0@exemplo.com,2026-08-18,bounce_hard,m352
10000032484,cliente324_0@exemplo.com,2026-07-29,bounce_soft,m775
10000024112,cliente241_0@exemplo.com,2026-08-20,delivered,m580
10000014311,CLIENTE143_0@EXEMPLO.COM,2026-08-15,delivered,m322
10000043680,cliente436_0@exemplo.com,2026-08-16,bounce_hard,m1056
10000022683,cliente226_0@exemplo.com,2026-08-18,delivered,m523
10000037010,cliente370_1@exemplo.com,2026-07-28,delivered,m898
10000042366,cliente423_0@exemplo.com,2026-09-11,delivered,m1014
10000045705,cliente457_0@exemplo.com,2026-09-05,delivered,m1110
10000034428,cliente344_0@exemplo.com,2026-08-21,delivered,m832
10000029343,cliente293_0@exemplo.com,2026-08-26,bounce_hard,m715
10000031593,cliente315_0@exemplo.com,2026-08-07,bounce_hard,m757
10000022330,cliente223_1@exemplo.com,2026-09-16,delivered,m519
10000043095,cliente430_0@exemplo.com,2026-09-08,delivered,m1037
10000006564,cliente65_1@exemplo.com,2026-07-27,delivered,m127
10000013692,CLIENTE136_1@EXEMPLO.COM,2026-08-17,delivered,m294
10000048054,cliente480_0@exemplo.com,2026-09-06,bounce_hard,m1161
10000028703,cliente287_0@exemplo.com,2026-08-07,delivered,m677
10000032999,cliente329_0@exemplo.com,2026-08-03,bounce_hard,m796
10000013854,cliente138_0@exemplo.com,2026-08-19,delivered,m300
10000007102,cliente71_0@exemplo.com,2026-08-26,click,m157
10000031240,cliente312_0@exemplo.com,2026-07-30,bounce_hard,m755
10000006300,cliente63_1@exemplo.com,2026-09-22,delivered,m120
10000000442,cliente4_0@exemplo.com,2026-09-07,bounce_hard,m8
10000029343,CLIENTE293_0@EXEMPLO.COM,2026-09-14,bounce_hard,m714
10000022926,cliente229_0@exemplo.com,2026-08-24,bounce_hard,m535
10000015202,cliente152_0@exemplo.com,2026-08-13,bounce_hard,m346
10000046000,cliente460_0@exemplo.com,2026-07-31,bounce_hard,m1121
10000035661,cliente356_0@exemplo.com,2026-09-22,delivered,m857
10000016608,cliente166_1@exemplo.com,2026-09-14,bounce_hard,m390
10000007960,cliente79_0@exemplo.com,2026-08-30,bounce_hard,m190
10000009903,cliente99_0@exemplo.com,2026-09-12,bounce_hard,m233
10000037443,cliente374_0@exemplo.com,2026-09-12,delivered,m919
10000028967,cliente289_1@exemplo.com,2026-09-03,delivered,m690
10000024384,cliente243_0@exemplo.com,2026-09-09,delivered,m584
10000037109,cliente371_1@exemplo.com,2026-09-14,delivered,m905
10000041122,cliente411_1@exemplo.com,2026-09-05,delivered,m1000
10000014826,cliente148_0@exemplo.com,2026-09-18,open,m342
10000019895,cliente198_0@exemplo.com,2026-08-31,delivered,m468
10000035823,cliente358_1@exemplo.com,2026-08-07,open,m862
10000038091,cliente380_1@exemplo.com,2026-08-27,delivered,m939
10000004944,cliente49_1@exemplo.com,2026-08-23,open,m93
10000007617,cliente76_1@exemplo.com,2026-09-08,delivered,m176
10000008931,cliente89_0@exemplo.com,2026-09-22,bounce_hard,m221
10000016870,cliente168_0@exemplo.com,2026-08-09,delivered,m396
10000014583,cliente145_1@exemplo.com,2026-09-10,bounce_hard,m331
10000017922,cliente179_0@exemplo.com,2026-08-08,click,m417
10000028967,cliente289_0@exemplo.com,2026-07-31,bounce_hard,m691
10000007889,cliente78_1@exemplo.com,2026-09-04,delivered,m183
10000018066,CLIENTE180_0@EXEMPLO.COM,2026-08-05,delivered,m420
10000008770,cliente87_0@exemplo.com,2026-08-07,delivered,m215
10000004782,CLIENTE47_0@EXEMPLO.COM,2026-08-24,delivered,m84
10000048135,cliente481_0@exemplo.com,2026-09-03,bounce_hard,m1164
10000014583,cliente145_1@exemplo.com,2026-08-19,bounce_hard,m332
10000038920,CLIENTE389_0@EXEMPLO.COM,2026-07-27,delivered,m952
10000029262,cliente292_0@exemplo.com,2026-09-24,bounce_hard,m706
10000034851,cliente348_1@exemplo.com,2026-09-13,delivered,m843
10000040070,cliente400_0@exemplo.com,2026-07-29,delivered,m981
10000047325,cliente473_0@exemplo.com,2026-08-16,delivered,m1146
10000022765,CLIENTE227_0@EXEMPLO.COM,2026-09-18,bounce_hard,m532
10000038091,cliente380_1@exemplo.com,2026-09-05,delivered,m936
10000027480,cliente274_0@exemplo.com,2026-08-31,delivered,m645
10000029263,cliente292_1@exemplo.com,2026-09-22,delivered,m702
10000006211,cliente62_1@exemplo.com,2026-08-17,delivered,m118
10000028100,CLIENTE281_0@EXEMPLO.COM,2026-09-07,bounce_hard,m665
10000013269,cliente132_0@exemplo.com,2026-08-29,delivered,m290
10000006300,cliente63_0@exemplo.com,2026-09-06,delivered,m125
10000020478,CLIENTE204_1@EXEMPLO.COM,2026-09-05,bounce_soft,m483
10000048305,cliente483_0@exemplo.com,2026-07-28,bounce_hard,m1172
10000024031,cliente240_0@exemplo.com,2026-09-10,delivered,m576
10000006645,cliente66_0@exemplo.com,2026-09-12,delivered,m138
10000041556,cliente415_0@exemplo.com,2026-09-06,delivered,m1003
10000023221,cliente232_1@exemplo.com,2026-09-08,bounce_hard,m549
10000014826,cliente148_0@exemplo.com,2026-09-11,delivered,m337
10000048054,cliente480_0@exemplo.com,2026-08-26,bounce_hard,m1160
10000032565,cliente325_0@exemplo.com,2026-09-02,delivered,m779
10000042285,cliente422_0@exemplo.com,2026-08-12,bounce_soft,m1012
10000034185,CLIENTE341_0@EXEMPLO.COM,2026-09-08,delivered,m819
10000045705,cliente457_0@exemplo.com,2026-09-12,delivered,m1109
10000029424,cliente294_1@exemplo.com,2026-09-23,delivered,m719
10000006564,cliente65_1@exemplo.com,2026-09-20,open,m130
10000037010,cliente370_1@exemplo.com,2026-09-24,delivered,m901
10000029262,cliente292_1@exemplo.com,2026-09-03,delivered,m705
10000037525,cliente375_0@exemplo.com,2026-09-16,delivered,m920
10000022683,cliente226_0@exemplo.com,2026-09-06,delivered,m524
10000034428,cliente344_0@exemplo.com,2026-09-24,bounce_soft,m831
10000045705,cliente457_0@exemplo.com,2026-08-29,delivered,m1112
10000007374,cliente73_1@exemplo.com,2026-08-12,delivered,m159
10000003549,CLIENTE35_0@EXEMPLO.COM,2026-07-29,portal_login,m63
10000039900,cliente399_1@exemplo.com,2026-08-20,bounce_hard,m975
10000037605,cliente376_0@exemplo.com,2026-08-01,delivered,m923
10000031755,cliente317_1@exemplo.com,2026-09-06,bounce_hard,m767
10000032727,cliente327_0@exemplo.com,2026-07-27,bounce_hard,m785
10000043923,cliente439_1@exemplo.com,2026-08-06,bounce_hard,m1063
10000005916,cliente59_0@exemplo.com,2026-09-04,delivered,m106
10000037524,cliente375_0@exemplo.com,2026-08-30,open,m921
10000004600,cliente46_1@exemplo.com,2026-08-18,delivered,m82
10000034932,cliente349_0@exemplo.com,2026-09-04,delivered,m849
10000028614,cliente286_0@exemplo.com,2026-09-24,delivered,m676
10000036471,cliente364_0@exemplo.com,2026-09-06,bounce_hard,m876
10000024384,cliente243_0@exemplo.com,2026-09-05,delivered,m586
10000016870,cliente168_1@exemplo.com,2026-07-27,bounce_hard,m397
10000024627,cliente246_1@exemplo.com,2026-08-04,portal_login,m593
10000030864,cliente308_1@exemplo.com,2026-08-07,delivered,m743
10000042790,cliente427_0@exemplo.com,2026-09-12,delivered,m1026
10000040231,cliente402_0@exemplo.com,2026-08-31,bounce_hard,m985
10000015807,CLIENTE158_0@EXEMPLO.COM,2026-08-31,bounce_hard,m371
10000033960,cliente339_1@exemplo.com,2026-09-13,bounce_hard,m809
10000007455,cliente74_0@exemplo.com,2026-08-25,delivered,m166
10000027219,cliente272_0@exemplo.com,2026-08-31,delivered,m638
10000035076,cliente350_0@exemplo.com,2026-09-24,open,m852
10000035742,CLIENTE357_1@EXEMPLO.COM,2026-09-03,bounce_hard,m861
10000030864,cliente308_0@exemplo.com,2026-09-18,delivered,m745
10000037877,cliente378_0@exemplo.com,2026-09-16,delivered,m928
10000014150,cliente141_0@exemplo.com,2026-07-31,delivered,m309
10000018732,CLIENTE187_0@EXEMPLO.COM,2026-08-21,bounce_hard,m427
10000010758,cliente107_1@exemplo.com,2026-09-19,delivered,m248
10000012378,cliente123_1@exemplo.com,2026-08-01,delivered,m271
10000030864,cliente308_0@exemplo.com,2026-09-09,delivered,m744
10000024970,cliente249_1@exemplo.com,2026-09-12,delivered,m606
10000033707,cliente337_0@exemplo.com,2026-08-23,bounce_hard,m808
10000031160,cliente311_1@exemplo.com,2026-09-08,delivered,m747
10000014311,cliente143_0@exemplo.com,2026-09-20,delivered,m320
10000044571,cliente445_0@exemplo.com,2026-07-27,bounce_hard,m1081
10000038415,CLIENTE384_0@EXEMPLO.COM,2026-08-02,delivered,m945
10000007102,CLIENTE71_0@EXEMPLO.COM,2026-08-06,delivered,m154
10000042366,cliente423_0@exemplo.com,2026-09-15,delivered,m1013
10000035742,cliente357_1@exemplo.com,2026-08-26,bounce_hard,m860
10000042366,cliente423_0@exemplo.com,2026-08-20,bounce_soft,m1016
10000048305,cliente483_0@exemplo.com,2026-09-11,bounce_hard,m1175
10000045896,CLIENTE458_0@EXEMPLO.COM,2026-08-18,bounce_hard,m1113
10000039144,cliente391_0@exemplo.com,2026-08-13,bounce_hard,m958
10000039063,cliente390_0@exemplo.com,2026-08-11,delivered,m954
10000048569,cliente485_0@exemplo.com,2026-09-16,delivered,m1181
10000007960,cliente79_1@exemplo.com,2026-08-07,delivered,m186
10000041041,cliente410_0@exemplo.com,2026-08-11,delivered,m999
10000003972,CLIENTE39_0@EXEMPLO.COM,2026-08-12,delivered,m70
10000017094,CLIENTE170_1@EXEMPLO.COM,2026-09-14,bounce_hard,m399
10000033960,cliente339_1@exemplo.com,2026-09-02,bounce_hard,m813
10000040746,cliente407_0@exemplo.com,2026-07-29,open,m992
10000019704,cliente197_0@exemplo.com,2026-09-12,delivered,m464
10000031755,cliente317_0@exemplo.com,2026-08-06,delivered,m765
10000009407,cliente94_0@exemplo.com,2026-09-06,bounce_hard,m226
10000003549,cliente35_1@exemplo.com,2026-08-15,delivered,m62
10000034185,cliente341_1@exemplo.com,2026-08-24,open,m820
10000021288,cliente212_1@exemplo.com,2026-08-26,bounce_hard,m496
10000029009,cliente290_1@exemplo.com,2026-09-14,delivered,m697
10000033707,cliente337_0@exemplo.com,2026-09-23,bounce_hard,m806
10000014400,CLIENTE144_1@EXEMPLO.COM,2026-09-20,delivered,m329
10000002658,cliente26_0@exemplo.com,2026-09-19,delivered,m36
10000000108,cliente1_0@exemplo.com,2026-07-31,bounce_hard,m1
10000015040,CLIENTE150_0@EXEMPLO.COM,2026-09-18,bounce_hard,m343
10000040665,cliente406_0@exemplo.com,2026-09-14,bounce_hard,m990
10000024970,cliente249_0@exemplo.com,2026-09-20,bounce_soft,m604
10000019542,cliente195_0@exemplo.com,2026-08-30,bounce_hard,m458
10000018902,cliente189_1@exemplo.com,2026-08-15,bounce_hard,m439
10000026751,cliente267_0@exemplo.com,2026-09-16,delivered,m631
10000031755,cliente317_0@exemplo.com,2026-09-05,delivered,m766
10000003115,cliente31_0@exemplo.com,2026-08-02,delivered,m57
10000039659,CLIENTE396_0@EXEMPLO.COM,2026-09-02,bounce_soft,m966
10000048135,cliente481_0@exemplo.com,2026-09-09,bounce_hard,m1171
10000025518,cliente255_0@exemplo.com,2026-09-18,delivered,m610
10000026409,cliente264_0@exemplo.com,2026-07-28,bounce_hard,m629
10000003034,cliente30_1@exemplo.com,2026-08-21,bounce_hard,m47
10000046515,cliente465_1@exemplo.com,2026-09-04,delivered,m1137
10000023140,CLIENTE231_0@EXEMPLO.COM,2026-07-30,bounce_hard,m539
10000009580,cliente95_0@exemplo.com,2026-08-01,bounce_hard,m228
10000014311,cliente143_0@exemplo.com,2026-08-31,delivered,m316
10000044571,CLIENTE445_0@EXEMPLO.COM,2026-09-17,bounce_hard,m1085
10000002143,cliente21_1@exemplo.com,2026-08-25,delivered,m25
10000015474,cliente154_0@exemplo.com,2026-08-22,delivered,m359
10000007021,cliente70_0@exemplo.com,2026-08-16,bounce_hard,m149
10000014230,CLIENTE142_1@EXEMPLO.COM,2026-08-29,delivered,m315
10000031593,cliente315_1@exemplo.com,2026-08-21,delivered,m761
10000032999,cliente329_0@exemplo.com,2026-09-19,bounce_hard,m792
10000046272,cliente462_0@exemplo.com,2026-08-01,delivered,m1130
10000048135,CLIENTE481_0@EXEMPLO.COM,2026-08-15,bounce_hard,m1169
10000024031,CLIENTE240_1@EXEMPLO.COM,2026-08-22,bounce_hard,m574
10000027561,cliente275_1@exemplo.com,2026-09-16,bounce_hard,m653
10000008699,cliente86_1@exemplo.com,2026-09-22,bounce_hard,m205
10000008770,cliente87_0@exemplo.com,2026-08-13,delivered,m214
10000022330,cliente223_1@exemplo.com,2026-07-27,delivered,m521
10000004944,cliente49_1@exemplo.com,2026-09-03,delivered,m90
10000012963,CLIENTE129_0@EXEMPLO.COM,2026-08-07,delivered,m280
10000040746,cliente407_0@exemplo.com,2026-08-11,delivered,m995
10000011134,cliente111_0@exemplo.com,2026-08-10,bounce_hard,m258
10000041807,cliente418_0@exemplo.com,2026-09-21,bounce_hard,m1004
10000049964,cliente499_0@exemplo.com,2026-08-16,bounce_hard,m1198
10000023140,cliente231_0@exemplo.com,2026-09-04,bounce_hard,m541
10000026085,cliente260_1@exemplo.com,2026-08-12,delivered,m621
10000007889,cliente78_1@exemplo.com,2026-08-15,delivered,m184
10000004278,cliente42_0@exemplo.com,2026-09-08,delivered,m73
10000014400,cliente144_0@exemplo.com,2026-08-28,bounce_hard,m327
10000013188,cliente131_0@exemplo.com,2026-08-17,bounce_hard,m284
10000010405,CLIENTE104_0@EXEMPLO.COM,2026-08-03,delivered,m245
10000009741,cliente97_1@exemplo.com,2026-08-08,bounce_hard,m232
10000022764,cliente227_1@exemplo.com,2026-08-16,delivered,m528
10000032484,cliente324_0@exemplo.com,2026-07-29,delivered,m776
10000015717,cliente157_0@exemplo.com,2026-09-18,bounce_hard,m368
10000004600,cliente46_1@exemplo.com,2026-08-13,delivered,m78
10000028703,cliente287_0@exemplo.com,2026-09-02,delivered,m683
10000018813,cliente188_1@exemplo.com,2026-09-20,bounce_hard,m436
10000022764,cliente227_0@exemplo.com,2026-09-23,bounce_hard,m529
10000038091,cliente380_0@exemplo.com,2026-08-15,delivered,m935
10000028967,cliente289_0@exemplo.com,2026-08-29,bounce_hard,m689
10000039578,cliente395_0@exemplo.com,2026-09-19,bounce_hard,m962
10000044148,CLIENTE441_0@EXEMPLO.COM,2026-08-26,bounce_soft,m1078
10000026832,cliente268_0@exemplo.com,2026-09-17,delivered,m633
10000005916,cliente59_0@exemplo.com,2026-08-09,delivered,m107
10000029343,cliente293_0@exemplo.com,2026-09-10,bounce_hard,m713
10000042366,cliente423_0@exemplo.com,2026-08-09,delivered,m1019
10000044148,cliente441_0@exemplo.com,2026-08-13,delivered,m1073
10000044733,cliente447_0@exemplo.com,2026-08-30,delivered,m1094
10000001929,cliente19_0@exemplo.com,2026-08-24,bounce_hard,m23
10000038091,CLIENTE380_0@EXEMPLO.COM,2026-09-19,delivered,m938
10000015393,cliente153_0@exemplo.com,2026-07-27,bounce_hard,m353
10000004600,cliente46_1@exemplo.com,2026-08-13,open,m79
10000031917,cliente319_0@exemplo.com,2026-08-01,delivered,m771
10000032999,cliente329_0@exemplo.com,2026-09-09,bounce_hard,m797
10000007960,cliente79_1@exemplo.com,2026-08-10,delivered,m188
10000009660,CLIENTE96_1@EXEMPLO.COM,2026-08-20,delivered,m231
10000014826,cliente148_0@exemplo.com,2026-08-08,portal_login,m339
10000037010,cliente370_1@exemplo.com,2026-08-27,delivered,m900
10000026085,cliente260_0@exemplo.com,2026-09-22,bounce_hard,m620
10000006807,cliente68_0@exemplo.com,2026-09-14,delivered,m141
10000002739,cliente27_1@exemplo.com,2026-08-29,delivered,m45
10000017256,cliente172_0@exemplo.com,2026-08-20,bounce_hard,m401
10000034266,cliente342_1@exemplo.com,2026-07-27,delivered,m823
10000010677,cliente106_0@exemplo.com,2026-09-03,delivered,m247
10000044148,cliente441_0@exemplo.com,2026-09-04,delivered,m1072
10000039063,cliente390_0@exemplo.com,2026-08-29,delivered,m956
10000006300,cliente63_1@exemplo.com,2026-08-01,delivered,m123
10000029939,cliente299_0@exemplo.com,2026-08-23,bounce_hard,m730
10000041807,cliente418_0@exemplo.com,2026-07-27,bounce_hard,m1007
10000031917,cliente319_0@exemplo.com,2026-08-24,delivered,m768
10000017094,cliente170_0@exemplo.com,2026-09-22,delivered,m400
10000049026,CLIENTE490_0@EXEMPLO.COM,2026-08-19,bounce_hard,m1190
10000043419,cliente434_0@exemplo.com,2026-08-09,delivered,m1048
10000040746,CLIENTE407_1@EXEMPLO.COM,2026-08-20,bounce_hard,m994
10000042790,cliente427_0@exemplo.com,2026-09-09,delivered,m1028
10000046000,cliente460_0@exemplo.com,2026-08-01,bounce_hard,m1123
10000035904,cliente359_0@exemplo.com,2026-07-30,bounce_hard,m863
10000023655,cliente236_0@exemplo.com,2026-08-09,bounce_hard,m564
10000024546,cliente245_0@exemplo.com,2026-08-07,bounce_hard,m589
10000034851,cliente348_0@exemplo.com,2026-08-13,bounce_hard,m845
10000036552,cliente365_0@exemplo.com,2026-08-11,bounce_hard,m879
10000015040,cliente150_0@exemplo.com,2026-08-03,bounce_hard,m345
10000027219,cliente272_1@exemplo.com,2026-08-01,delivered,m642
10000032999,CLIENTE329_1@EXEMPLO.COM,2026-09-02,delivered,m798
10000048569,cliente485_0@exemplo.com,2026-09-17,delivered,m1179
10000030864,cliente308_1@exemplo.com,2026-07-31,delivered,m740
10000027219,CLIENTE272_1@EXEMPLO.COM,2026-09-19,click,m644
10000044571,cliente445_1@exemplo.com,2026-08-29,delivered,m1086
10000027723,cliente277_0@exemplo.com,2026-09-13,bounce_hard,m654
10000045977,cliente459_1@exemplo.com,2026-08-11,bounce_hard,m1116
10000032484,cliente324_0@exemplo.com,2026-09-10,delivered,m774
10000048054,cliente480_0@exemplo.com,2026-09-06,bounce_hard,m1161
10000043681,cliente436_0@exemplo.com,2026-09-17,bounce_hard,m1055
10000036803,cliente368_1@exemplo.com,2026-08-19,bounce_hard,m894
10000006564,cliente65_1@exemplo.com,2026-09-21,delivered,m134
10000023736,cliente237_0@exemplo.com,2026-09-03,bounce_hard,m566
10000044652,CLIENTE446_1@EXEMPLO.COM,2026-09-17,bounce_hard,m1092
10000046272,cliente462_0@exemplo.com,2026-08-13,delivered,m1129
10000048801,cliente488_1@exemplo.com,2026-09-11,bounce_hard,m1187
10000006564,CLIENTE65_0@EXEMPLO.COM,2026-07-31,bounce_hard,m133
10000014311,cliente143_0@exemplo.com,2026-08-27,delivered,m318
10000030864,cliente308_1@exemplo.com,2026-08-06,delivered,m736
10000028967,cliente289_1@exemplo.com,2026-08-01,delivered,m694
10000037109,cliente371_1@exemplo.com,2026-08-06,bounce_soft,m908
10000040401,cliente404_0@exemplo.com,2026-08-07,bounce_hard,m988
10000027138,CLIENTE271_0@EXEMPLO.COM,2026-08-09,delivered,m637
10000022330,CLIENTE223_0@EXEMPLO.COM,2026-08-03,delivered,m518
10000030864,cliente308_1@exemplo.com,2026-08-07,delivered,m738
10000018902,cliente189_1@exemplo.com,2026-08-14,bounce_hard,m438
10000047678,cliente476_0@exemplo.com,2026-07-30,delivered,m1149
10000001848,CLIENTE18_1@EXEMPLO.COM,2026-08-26,delivered,m21
10000044490,cliente444_0@exemplo.com,2026-08-04,bounce_hard,m1079
10000037605,cliente376_1@exemplo.com,2026-08-04,bounce_hard,m927
10000017922,cliente179_1@exemplo.com,2026-09-01,bounce_soft,m419
10000026328,cliente263_0@exemplo.com,2026-08-21,open,m624
10000023221,cliente232_0@exemplo.com,2026-08-04,bounce_hard,m543
10000000361,cliente3_1@exemplo.com,2026-08-13,delivered,m5
10000017760,CLIENTE177_1@EXEMPLO.COM,2026-09-16,bounce_hard,m413
10000021792,CLIENTE217_0@EXEMPLO.COM,2026-08-26,bounce_hard,m504
10000018813,cliente188_1@exemplo.com,2026-09-04,bounce_hard,m437
10000006211,cliente62_1@exemplo.com,2026-08-06,bounce_soft,m115
10000007374,cliente73_0@exemplo.com,2026-09-16,bounce_hard,m164
10000004278,cliente42_1@exemplo.com,2026-09-05,delivered,m72
10000034266,cliente342_1@exemplo.com,2026-08-28,delivered,m821
10000004600,cliente46_1@exemplo.com,2026-09-06,delivered,m81
10000028614,cliente286_0@exemplo.com,2026-08-15,delivered,m675
10000002305,cliente23_1@exemplo.com,2026-09-23,bounce_hard,m32
10000013854,cliente138_1@exemplo.com,2026-08-01,delivered,m303
10000008699,cliente86_0@exemplo.com,2026-07-27,bounce_hard,m208
10000007374,CLIENTE73_0@EXEMPLO.COM,2026-08-01,bounce_hard,m161
10000047830,cliente478_0@exemplo.com,2026-09-01,delivered,m1154
10000049700,cliente497_0@exemplo.com,2026-07-31,bounce_hard,m1196
10000021369,cliente213_0@exemplo.com,2026-09-16,bounce_hard,m499
10000040827,cliente408_0@exemplo.com,2026-09-09,delivered,m996
10000007536,cliente75_0@exemplo.com,2026-09-17,bounce_hard,m170
10000025275,cliente252_0@exemplo.com,2026-09-08,bounce_hard,m608
10000013420,cliente134_0@exemplo.com,2026-09-09,bounce_hard,m293
10000010081,cliente100_1@exemplo.com,2026-08-27,delivered,m236
10000001090,CLIENTE10_0@EXEMPLO.COM,2026-08-01,bounce_soft,m14
10000001171,cliente11_1@exemplo.com,2026-09-06,delivered,m17
10000024384,cliente243_0@exemplo.com,2026-09-23,open,m587
10000046000,cliente460_0@exemplo.com,2026-08-15,bounce_hard,m1122
10000034770,cliente347_0@exemplo.com,2026-09-10,bounce_hard,m836
10000045977,cliente459_1@exemplo.com,2026-09-21,bounce_hard,m1115
10000028290,cliente282_1@exemplo.com,2026-09-20,bounce_hard,m670
10000009318,CLIENTE93_0@EXEMPLO.COM,2026-09-18,delivered,m224
10000037605,CLIENTE376_1@EXEMPLO.COM,2026-09-08,bounce_hard,m924
10000023140,cliente231_0@exemplo.com,2026-09-01,bounce_hard,m542
10000034932,cliente349_0@exemplo.com,2026-09-04,delivered,m849
10000008931,cliente89_0@exemplo.com,2026-08-31,bounce_hard,m222
10000017507,cliente175_0@exemplo.com,2026-08-06,delivered,m402
10000007021,cliente70_1@exemplo.com,2026-09-07,delivered,m148
10000014230,cliente142_1@exemplo.com,2026-09-02,delivered,m314
10000025941,cliente259_1@exemplo.com,2026-09-02,bounce_hard,m618
10000020478,cliente204_0@exemplo.com,2026-08-10,delivered,m480
10000041807,cliente418_0@exemplo.com,2026-08-04,bounce_hard,m1006
10000036129,cliente361_0@exemplo.com,2026-09-15,delivered,m870
10000040827,cliente408_0@exemplo.com,2026-08-15,delivered,m997
10000046191,cliente461_1@exemplo.com,2026-09-23,delivered,m1125
10000049450,cliente494_0@exemplo.com,2026-09-20,bounce_hard,m1191
10000006564,cliente65_1@exemplo.com,2026-09-21,delivered,m134
10000003700,cliente37_1@exemplo.com,2026-09-09,bounce_hard,m64
10000036552,CLIENTE365_0@EXEMPLO.COM,2026-08-18,bounce_hard,m882
10000002658,cliente26_0@exemplo.com,2026-08-07,delivered,m38
10000028100,cliente281_0@exemplo.com,2026-09-09,bounce_hard,m662
10000044148,cliente441_0@exemplo.com,2026-09-06,delivered,m1070
10000016527,cliente165_1@exemplo.com,2026-09-19,open,m387
10000010405,CLIENTE104_0@EXEMPLO.COM,2026-09-04,delivered,m238
10000032999,cliente329_0@exemplo.com,2026-08-03,bounce_hard,m796
10000028967,CLIENTE289_1@EXEMPLO.COM,2026-08-07,delivered,m693
10000028967,CLIENTE289_1@EXEMPLO.COM,2026-08-07,delivered,m686
10000032808,cliente328_0@exemplo.com,2026-08-23,delivered,m789
10000039900,cliente399_0@exemplo.com,2026-08-20,bounce_hard,m976
10000031240,cliente312_0@exemplo.com,2026-09-17,bounce_hard,m750
10000012106,cliente121_1@exemplo.com,2026-08-18,delivered,m270
