document,phone,timestamp,outcome,call_id,cost
10000006645,+5511990585678,2026-08-17T19:42:00,WRONG_PERSON,vb-98,0.12
10000014311,+5511959095909,2026-08-02T14:54:00,ANSWERED,vb-201,0.12
10000004197,+5511996924061,2026-07-28T11:38:00,INVALID_NUMBER,vb-56,0.12
10000012882,+5511934060788,2026-08-01T08:56:00,INVALID_NUMBER,vb-184,0.12
10000048640,+5511974142265,2026-08-09T14:18:00,NO_ANSWER,vb-658,0.12
10000040150,+5511932143753,2026-07-31T08:16:00,NO_ANSWER,vb-542,0.12
10000002062,+5511913326769,2026-09-19T11:12:00,NO_ANSWER,vb-27,0.12
10000030198,+5511990544341,2026-07-28T11:36:00,INVALID_NUMBER,vb-416,0.12
10000019119,+5511964086249,2026-07-27T15:19:00,INVALID_NUMBER,vb-270,0.12
10000020710,+5511947944260,2026-09-04T14:26:00,NO_ANSWER,vb-293,0.12
10000025942,+5511946231955,2026-08-26T19:53:00,WRONG_PERSON,vb-356,0.12
10000023906,+5511986015183,2026-09-17T09:16:00,NO_ANSWER,vb-336,0.12
10000026832,+5511930421134,2026-08-29T09:22:00,NO_ANSWER,vb-370,0.12
10000024112,+5511956309454,2026-08-02T09:00:00,NO_ANSWER,vb-337,0.12
10000039063,+5511946849119,2026-08-26T13:53:00,NO_ANSWER,vb-527,0.12
10000043257,+5511932708438,2026-08-02T09:36:00,INVALID_NUMBER,vb-582,0.12
10000010243,+5511984870921,2026-08-31T09:58:00,ANSWERED,vb-140,0.12
10000026590,+5511922019737,2026-09-07T15:03:00,WRONG_PERSON,vb-364,0.12
10000022683,+5511999031246,2026-09-08T17:48:00,NO_ANSWER,vb-320,0.12
10000002305,+5511949682169,2026-09-01T17:13:00,WRONG_PERSON,vb-32,0.12
10000042013,+5511913994712,2026-07-31T13:21:00,NO_ANSWER,vb-572,0.12
10000013935,+5511924679315,2026-09-14T11:43:00,NO_ANSWER,vb-198,0.12
10000010243,+5511962868861,2026-08-07T12:38:00,NO_ANSWER,vb-142,0.12
10000008508,+5511999170406,2026-09-13T13:11:00,ANSWERED,vb-118,0.12
10000010596,+5511952103092,2026-08-25T13:01:00,NO_ANSWER,vb-152,0.12
10000046191,+5511954325475,2026-09-22T10:15:00,NO_ANSWER,vb-623,0.12
10000041041,+5511991074604,2026-09-06T14:26:00,ANSWERED,vb-556,0.12
10000016101,+5511992684436,2026-09-24T08:38:00,WRONG_PERSON,vb-228,0.12
10000003387,+5511936619372,2026-08-27T17:33:00,INVALID_NUMBER,vb-43,0.12
10000039659,+5511972065617,2026-08-14T16:39:00,NO_ANSWER,vb-534,0.12
10000046515,+5511949922892,2026-09-18T09:55:00,NO_ANSWER,vb-627,0.12
10000032212,+5511975323947,2026-08-28T11:01:00,ANSWERED,vb-447,0.12
10000020559,+5511960357475,2026-09-22T12:00:00,NO_ANSWER,vb-292,0.12
10000045381,+5511927554964,2026-09-22T10:16:00,WRONG_PERSON,vb-612,0.12
10000041807,+5511949208083,2026-09-11T12:50:00,WRONG_PERSON,vb-567,0.12
10000005320,+5511916582607,2026-09-08T14:14:00,NO_ANSWER,vb-74,0.12
10000034690,+5511937140286,2026-08-21T13:37:00,NO_ANSWER,vb-473,0.12
10000046868,+5511931658249,2026-09-13T17:01:00,NO_ANSWER,vb-633,0.12
10000029858,+5511970516875,2026-09-18T13:27:00,INVALID_NUMBER,vb-412,0.12
10000014230,+5511972015859,2026-09-22T17:51:00,ANSWERED,vb-200,0.12
10000038091,+5511975841004,2026-08-07T18:13:00,IDENTITY_CONFIRMED,vb-512,0.12
10000012025,+5511968916591,2026-08-08T16:42:00,NO_ANSWER,vb-175,0.12
10000008770,+5511936772387,2026-08-30T09:43:00,ANSWERED,vb-119,0.12
10000045381,+5511960760544,2026-09-10T08:43:00,WRONG_PERSON,vb-614,0.12
10000043923,+5511958025924,2026-09-24T17:05:00,ANSWERED,vb-594,0.12
10000000361,+5511960929647,2026-09-05T16:15:00,NO_ANSWER,vb-2,0.12
10000005835,+5511982503409,2026-09-05T15:13:00,IDENTITY_CONFIRMED,vb-84,0.12
10000035157,+5511967163632,2026-08-13T16:35:00,NO_ANSWER,vb-478,0.12
10000010405,+5511997991930,2026-09-22T17:14:00,NO_ANSWER,vb-146,0.12
10000011487,+5511941715995,2026-07-31T10:07:00,NO_ANSWER,vb-166,0.12
10000049964,+5511997254650,2026-09-23T10:26:00,WRONG_PERSON,vb-668,0.12
10000010910,+5511923448342,2026-08-14T11:17:00,IDENTITY_CONFIRMED,vb-155,0.12
10000035157,+5511992208524,2026-08-07T13:00:00,NO_ANSWER,vb-477,0.12
10000013854,+5511919282319,2026-09-19T18:28:00,ANSWERED,vb-197,0.12
10000045209,+5511928420515,2026-08-03T10:02:00,NO_ANSWER,vb-607,0.12
10000025780,+5511974732147,2026-08-23T11:10:00,NO_ANSWER,vb-352,0.12
10000010405,+5511997991930,2026-08-31T16:28:00,NO_ANSWER,vb-147,0.12
10000015040,+5511981441519,2026-08-11T18:26:00,NO_ANSWER,vb-211,0.12
10000003700,+5511981690398,2026-08-29T12:46:00,NO_ANSWER,vb-48,0.12
10000032301,+5511941776042,2026-08-30T10:58:00,NO_ANSWER,vb-448,0.12
10000002062,+5511913326769,2026-08-16T11:16:00,ANSWERED,vb-28,0.12
10000014583,+5511990050918,2026-09-12T12:43:00,INVALID_NUMBER,vb-203,0.12
10000039810,+5511941606345,2026-09-05T12:56:00,NO_ANSWER,vb-537,0.12
10000016608,+5511942559072,2026-08-08T15:37:00,IDENTITY_CONFIRMED,vb-235,0.12
10000035408,+5511918808386,2026-08-10T13:22:00,WRONG_PERSON,vb-483,0.12
10000035904,+5511930945115,2026-08-12T13:19:00,INVALID_NUMBER,vb-487,0.12
10000001767,+5511984252420,2026-08-17T11:21:00,ANSWERED,vb-20,0.12
10000017507,+5511958199211,2026-08-02T12:28:00,NO_ANSWER,vb-256,0.12
10000026670,+5511990128487,2026-08-10T12:47:00,IDENTITY_CONFIRMED,vb-367,0.12
10000033375,+5511961378412,2026-08-16T08:48:00,NO_ANSWER,vb-457,0.12
10000048216,+5511971132251,2026-09-19T17:06:00,NO_ANSWER,vb-652,0.12
10000047678,+5511915316025,2026-08-05T10:06:00,WRONG_PERSON,vb-644,0.12
10000048054,+5511960232033,2026-08-11T16:23:00,NO_ANSWER,vb-650,0.12
10000023060,+5511964711545,2026-08-16T09:13:00,NO_ANSWER,vb-325,0.12
10000037958,+5511960511038,2026-09-13T09:27:00,NO_ANSWER,vb-511,0.12
10000011215,+5511928012011,2026-09-17T11:30:00,NO_ANSWER,vb-158,0.12
10000019119,+5511963917932,2026-08-12T09:38:00,INVALID_NUMBER,vb-271,0.12
10000003972,+5511991378577,2026-09-03T12:01:00,NO_ANSWER,vb-51,0.12
10000011487,+5511941715995,2026-09-05T09:27:00,NO_ANSWER,vb-165,0.12
10000016284,+5511928416255,2026-08-11T11:46:00,NO_ANSWER,vb-230,0.12
10000013340,+5511952503832,2026-09-21T08:26:00,ANSWERED,vb-190,0.12
10000040312,+5511934247098,2026-08-16T16:28:00,NO_ANSWER,vb-548,0.12
10000036803,+5511984981433,2026-08-29T11:21:00,WRONG_PERSON,vb-500,0.12
10000022845,+5511975337822,2026-09-08T17:31:00,INVALID_NUMBER,vb-322,0.12
10000044490,+5511943172390,2026-08-18T17:39:00,INVALID_NUMBER,vb-598,0.12
10000005592,+5511949613214,2026-07-28T19:54:00,NO_ANSWER,vb-80,0.12
10000007960,+5511978140959,2026-07-28T15:17:00,ANSWERED,vb-110,0.12
10000033880,+5511997755782,2026-09-11T13:40:00,INVALID_NUMBER,vb-465,0.12
10000009237,+5511969741812,2026-09-22T19:58:00,NO_ANSWER,vb-125,0.12
10000030783,+5511974304823,2026-08-28T18:18:00,NO_ANSWER,vb-430,0.12
10000021873,+5511994992096,2026-09-23T11:29:00,WRONG_PERSON,vb-313,0.12
10000015202,+5511947342819,2026-08-23T19:31:00,WRONG_PERSON,vb-213,0.12
10000046000,+5511960291405,2026-09-06T09:44:00,NO_ANSWER,vb-621,0.12
10000023493,+5511983665549,2026-09-03T08:35:00,NO_ANSWER,vb-328,0.12
10000019623,+5511996888739,2026-08-01T16:33:00,ANSWERED,vb-280,0.12
10000017680,+5511945772648,2026-09-04T16:28:00,NO_ANSWER,vb-259,0.12
10000049964,+5511929940502,2026-09-06T18:42:00,ANSWERED,vb-669,0.12
10000029858,+5511970516875,2026-08-24T10:26:00,INVALID_NUMBER,vb-410,0.12
10000046868,+5511931658249,2026-08-06T18:59:00,NO_ANSWER,vb-632,0.12
10000031917,+5511937603443,2026-09-14T09:47:00,ANSWERED,vb-444,0.12
10000000019,+5511913999315,2026-08-19T19:02:00,NO_ANSWER,vb-1,0.12
10000004359,+5511946173157,2026-08-16T08:15:00,NO_ANSWER,vb-59,0.12
10000005592,+5511949613214,2026-09-01T12:26:00,NO_ANSWER,vb-77,0.12
10000021105,+5511986362294,2026-08-24T15:35:00,NO_ANSWER,vb-300,0.12
10000010243,+5511962868861,2026-08-02T11:58:00,NO_ANSWER,vb-143,0.12
10000048488,+5511919373966,2026-07-31T19:04:00,NO_ANSWER,vb-654,0.12
10000006726,+5511945896226,2026-08-11T16:06:00,INVALID_NUMBER,vb-99,0.12
10000022500,+5511993935292,2026-08-28T12:10:00,NO_ANSWER,vb-319,0.12
10000047082,+5511969590884,2026-09-13T13:06:00,IDENTITY_CONFIRMED,vb-636,0.12
10000016950,+5511941778964,2026-08-01T17:48:00,IDENTITY_CONFIRMED,vb-243,0.12
10000021440,+5511942331952,2026-08-31T14:36:00,NO_ANSWER,vb-304,0.12
10000027804,+5511919447334,2026-08-06T14:19:00,NO_ANSWER,vb-384,0.12
10000020125,+5511961226775,2026-09-01T11:07:00,ANSWERED,vb-286,0.12
10000017337,+5511954499873,2026-08-20T10:40:00,INVALID_NUMBER,vb-250,0.12
10000005401,+5511914478111,2026-09-07T13:58:00,WRONG_PERSON,vb-75,0.12
10000010839,+5511944419327,2026-09-02T17:14:00,WRONG_PERSON,vb-154,0.12
10000033960,+5511924271532,2026-08-25T09:23:00,INVALID_NUMBER,vb-466,0.12
10000002810,+5511938716269,2026-08-04T19:37:00,ANSWERED,vb-35,0.12
10000026670,+5511990128487,2026-09-12T19:24:00,NO_ANSWER,vb-368,0.12
10000042447,+5511994254420,2026-08-13T08:23:00,NO_ANSWER,vb-576,0.12
10000002305,+5511953779528,2026-09-23T11:31:00,NO_ANSWER,vb-31,0.12
10000041637,+5511955329991,2026-08-12T12:03:00,NO_ANSWER,vb-563,0.12
10000049107,+5511998549488,2026-09-18T18:18:00,ANSWERED,vb-661,0.12
10000010162,+5511958657117,2026-09-15T15:12:00,ANSWERED,vb-137,0.12
10000040150,+5511945400991,2026-08-09T19:52:00,NO_ANSWER,vb-541,0.12
10000035238,+5511996996261,2026-08-15T17:08:00,NO_ANSWER,vb-480,0.12
10000020800,+5511937876214,2026-08-07T10:50:00,ANSWERED,vb-297,0.12
10000028533,+5511967722445,2026-08-06T17:39:00,WRONG_PERSON,vb-397,0.12
10000047244,+5511953309319,2026-08-16T13:30:00,ANSWERED,vb-639,0.12
10000041041,+5511924271459,2026-08-19T10:53:00,ANSWERED,vb-558,0.12
10000028029,+5511959891348,2026-08-23T12:53:00,NO_ANSWER,vb-389,0.12
10000020710,+5511947944260,2026-08-01T13:25:00,NO_ANSWER,vb-294,0.12
10000045039,+5511993741127,2026-09-24T15:07:00,ANSWERED,vb-606,0.12
10000039659,+5511972065617,2026-08-03T15:33:00,NO_ANSWER,vb-535,0.12
10000011487,+5511941715995,2026-08-09T18:04:00,NO_ANSWER,vb-167,0.12
10000040584,+5511996388439,2026-09-04T10:40:00,NO_ANSWER,vb-553,0.12
10000034347,+5511973674613,2026-09-02T16:55:00,NO_ANSWER,vb-468,0.12
10000018570,+5511930614492,2026-08-28T09:00:00,INVALID_NUMBER,vb-267,0.12
10000040584,+5511919492426,2026-08-01T18:09:00,NO_ANSWER,vb-552,0.12
10000000442,+5511938538251,2026-08-02T10:43:00,NO_ANSWER,vb-3,0.12
10000036714,+5511950409241,2026-08-22T09:27:00,NO_ANSWER,vb-497,0.12
10000029424,+5511992138779,2026-09-15T11:55:00,WRONG_PERSON,vb-405,0.12
10000030430,+5511980994013,2026-09-03T08:52:00,IDENTITY_CONFIRMED,vb-424,0.12
10000033294,+5511949536330,2026-08-07T09:42:00,NO_ANSWER,vb-456,0.12
10000043842,+5511926564560,2026-09-18T08:25:00,ANSWERED,vb-591,0.12
10000019380,+5511986325904,2026-08-02T17:29:00,NO_ANSWER,vb-275,0.12
10000038415,+5511981918425,2026-09-05T14:35:00,IDENTITY_CONFIRMED,vb-521,0.12
10000004006,+5511998641164,2026-08-13T18:52:00,INVALID_NUMBER,vb-52,0.12
10000020800,+5511941474764,2026-08-18T16:54:00,INVALID_NUMBER,vb-296,0.12
10000014311,+5511959095909,2026-09-08T16:40:00,NO_ANSWER,vb-202,0.12
10000006726,+5511913523729,2026-08-07T14:36:00,NO_ANSWER,vb-101,0.12
10000009741,+5511972336371,2026-09-11T09:20:00,NO_ANSWER,vb-132,0.12
10000049700,+5511917264306,2026-08-02T14:11:00,NO_ANSWER,vb-665,0.12
10000040150,+5511945328305,2026-08-30T14:27:00,NO_ANSWER,vb-540,0.12
10000006564,+5511927463800,2026-09-23T17:42:00,NO_ANSWER,vb-96,0.12
10000015202,+5511922494970,2026-08-06T10:04:00,NO_ANSWER,vb-214,0.12
10000041394,+5511975243366,2026-09-23T18:08:00,NO_ANSWER,vb-560,0.12
10000023655,+5511928026223,2026-09-10T11:12:00,WRONG_PERSON,vb-330,0.12
10000016365,+5511986086168,2026-09-16T19:41:00,NO_ANSWER,vb-231,0.12
10000013501,+5511961100987,2026-08-03T16:14:00,NO_ANSWER,vb-192,0.12
10000041980,+5511965701512,2026-09-16T13:52:00,NO_ANSWER,vb-570,0.12
10000045209,+5511928420515,2026-09-06T08:11:00,WRONG_PERSON,vb-610,0.12
10000021440,+5511978038903,2026-08-13T12:46:00,NO_ANSWER,vb-303,0.12
10000013854,+5511950645509,2026-07-30T10:42:00,NO_ANSWER,vb-195,0.12
10000006645,+5511990585678,2026-08-18T09:58:00,NO_ANSWER,vb-97,0.12
10000029424,+5511992138779,2026-08-05T17:40:00,NO_ANSWER,vb-404,0.12
10000027480,+5511958072427,2026-08-10T19:33:00,NO_ANSWER,vb-376,0.12
10000001686,+5511919233013,2026-08-19T19:48:00,WRONG_PERSON,vb-18,0.12
10000018228,+5511919099261,2026-09-18T10:06:00,NO_ANSWER,vb-264,0.12
10000041556,+5511927327046,2026-09-17T11:14:00,NO_ANSWER,vb-562,0.12
10000022330,+5511999186817,2026-09-01T13:37:00,INVALID_NUMBER,vb-317,0.12
10000002062,+5511913326769,2026-08-03T19:59:00,WRONG_PERSON,vb-26,0.12
10000038768,+5511942962076,2026-09-03T16:32:00,NO_ANSWER,vb-524,0.12
10000016608,+5511971303434,2026-09-12T12:02:00,INVALID_NUMBER,vb-236,0.12
10000036633,+5511958474537,2026-08-08T14:29:00,NO_ANSWER,vb-496,0.12
10000046604,+5511999477179,2026-09-17T08:09:00,NO_ANSWER,vb-630,0.12
10000005320,+5511963124147,2026-08-01T18:28:00,NO_ANSWER,vb-73,0.12
10000021288,+5511911658959,2026-07-27T10:27:00,ANSWERED,vb-301,0.12
10000031755,+5511983544472,2026-09-13T17:57:00,NO_ANSWER,vb-439,0.12
10000001503,+5511945650176,2026-08-09T15:14:00,NO_ANSWER,vb-17,0.12
10000012530,+5511965556767,2026-09-17T16:07:00,INVALID_NUMBER,vb-181,0.12
10000046515,+5511956544270,2026-07-31T08:57:00,WRONG_PERSON,vb-628,0.12
10000040231,+5511976425800,2026-08-28T18:20:00,ANSWERED,vb-545,0.12
10000025941,+5511986693314,2026-08-25T18:39:00,INVALID_NUMBER,vb-354,0.12
10000002810,+5511964707061,2026-08-25T12:59:00,ANSWERED,vb-36,0.12
10000003115,+5511943859311,2026-08-27T18:49:00,NO_ANSWER,vb-40,0.12
10000025941,+5511961121302,2026-09-14T17:27:00,WRONG_PERSON,vb-357,0.12
10000034851,+5511915376584,2026-09-24T16:07:00,ANSWERED,vb-474,0.12
10000017507,+5511958199211,2026-09-08T16:31:00,NO_ANSWER,vb-258,0.12
10000017418,+5511929948970,2026-09-02T16:47:00,INVALID_NUMBER,vb-254,0.12
10000026085,+5511931923376,2026-09-05T16:26:00,INVALID_NUMBER,vb-359,0.12
10000015121,+5511998032908,2026-07-29T14:23:00,INVALID_NUMBER,vb-212,0.12
10000023493,+5511983665549,2026-08-04T13:14:00,NO_ANSWER,vb-327,0.12
10000021792,+5511976091781,2026-09-16T16:42:00,ANSWERED,vb-310,0.12
10000015636,+5511919182050,2026-09-01T11:21:00,NO_ANSWER,vb-217,0.12
10000021601,+5511958767001,2026-09-01T17:56:00,WRONG_PERSON,vb-309,0.12
10000009580,+5511940262109,2026-09-13T13:35:00,ANSWERED,vb-129,0.12
10000005401,+5511951464269,2026-08-26T16:36:00,NO_ANSWER,vb-76,0.12
10000014826,+5511982894477,2026-09-24T10:17:00,NO_ANSWER,vb-209,0.12
10000021520,+5511984776858,2026-09-21T11:21:00,NO_ANSWER,vb-308,0.12
10000034428,+5511913901068,2026-09-12T16:21:00,NO_ANSWER,vb-470,0.12
10000005592,+5511932084778,2026-09-21T19:51:00,NO_ANSWER,vb-81,0.12
10000036552,+5511987989327,2026-09-01T16:53:00,IDENTITY_CONFIRMED,vb-495,0.12
10000037524,+5511949002238,2026-08-09T08:03:00,WRONG_PERSON,vb-507,0.12
10000036471,+5511930672747,2026-09-20T13:57:00,NO_ANSWER,vb-494,0.12
10000023736,+5511994775473,2026-08-13T08:19:00,INVALID_NUMBER,vb-334,0.12
10000022845,+5511935838575,2026-07-31T17:13:00,NO_ANSWER,vb-324,0.12
10000004197,+5511945507920,2026-09-13T15:58:00,NO_ANSWER,vb-57,0.12
10000042790,+5511926222417,2026-08-21T15:45:00,WRONG_PERSON,vb-580,0.12
10000032727,+5511989932574,2026-09-01T11:01:00,NO_ANSWER,vb-450,0.12
10000041475,+5511931653807,2026-08-26T10:11:00,NO_ANSWER,vb-561,0.12
10000017337,+5511954499873,2026-08-22T09:57:00,INVALID_NUMBER,vb-251,0.12
10000001171,+5511917270733,2026-08-03T17:32:00,IDENTITY_CONFIRMED,vb-9,0.12
10000025780,+5511974732147,2026-09-03T08:07:00,NO_ANSWER,vb-353,0.12
10000031836,+5511953671508,2026-07-31T14:00:00,NO_ANSWER,vb-442,0.12
10000038415,+5511963959197,2026-08-31T18:43:00,NO_ANSWER,vb-523,0.12
10000034509,+5511917293304,2026-09-18T16:42:00,NO_ANSWER,vb-472,0.12
10000033022,+5511911137651,2026-08-01T08:51:00,NO_ANSWER,vb-452,0.12
10000005916,+5511958678896,2026-09-04T10:46:00,IDENTITY_CONFIRMED,vb-85,0.12
10000016101,+5511995971459,2026-09-09T10:08:00,IDENTITY_CONFIRMED,vb-227,0.12
10000010243,+5511984870921,2026-08-24T19:58:00,NO_ANSWER,vb-141,0.12
10000009741,+5511918041391,2026-08-24T18:02:00,NO_ANSWER,vb-131,0.12
10000011720,+5511910404729,2026-09-23T17:59:00,NO_ANSWER,vb-170,0.12
10000016799,+5511995354668,2026-08-27T09:27:00,IDENTITY_CONFIRMED,vb-237,0.12
10000033707,+5511975663681,2026-09-08T15:38:00,ANSWERED,vb-463,0.12
10000009237,+5511919939096,2026-07-28T09:27:00,ANSWERED,vb-126,0.12
10000049450,+5511926952687,2026-08-25T10:47:00,NO_ANSWER,vb-662,0.12
10000021016,+5511946484819,2026-07-27T09:37:00,WRONG_PERSON,vb-298,0.12
10000014311,+5511959095909,2026-09-08T16:40:00,NO_ANSWER,vb-202,0.12
10000029939,+5511921449650,2026-08-11T09:40:00,NO_ANSWER,vb-413,0.12
10000011304,+5511974082804,2026-08-07T10:57:00,NO_ANSWER,vb-162,0.12
10000013501,+5511961100987,2026-08-07T15:16:00,ANSWERED,vb-191,0.12
10000008508,+5511999170406,2026-09-02T11:22:00,IDENTITY_CONFIRMED,vb-117,0.12
10000044490,+5511943172390,2026-08-28T11:02:00,INVALID_NUMBER,vb-600,0.12
10000038253,+5511918791292,2026-08-10T19:03:00,NO_ANSWER,vb-517,0.12
10000036471,+5511972203452,2026-09-10T11:30:00,WRONG_PERSON,vb-492,0.12
10000017760,+5511986188876,2026-09-03T08:40:00,NO_ANSWER,vb-260,0.12
10000044148,+5511980206603,2026-08-31T10:30:00,IDENTITY_CONFIRMED,vb-597,0.12
10000019895,+5511928781020,2026-09-03T11:32:00,NO_ANSWER,vb-284,0.12
10000010243,+5511984870921,2026-08-31T09:58:00,ANSWERED,vb-140,0.12
10000004006,+5511998641164,2026-09-09T16:13:00,INVALID_NUMBER,vb-55,0.12
10000012025,+5511942301683,2026-09-17T09:54:00,IDENTITY_CONFIRMED,vb-176,0.12
10000030945,+5511994088862,2026-09-23T16:15:00,NO_ANSWER,vb-434,0.12
10000012610,+5511957268285,2026-08-11T12:16:00,IDENTITY_CONFIRMED,vb-183,0.12
10000024384,+5511932325960,2026-08-05T12:53:00,NO_ANSWER,vb-340,0.12
10000024112,+5511939917031,2026-09-17T14:06:00,WRONG_PERSON,vb-338,0.12
10000016950,+5511941778964,2026-09-10T10:26:00,NO_ANSWER,vb-242,0.12
10000016799,+5511995354668,2026-09-24T09:13:00,NO_ANSWER,vb-238,0.12
10000046191,+5511986178952,2026-09-07T17:51:00,IDENTITY_CONFIRMED,vb-624,0.12
10000036129,+5511921727533,2026-09-18T17:55:00,WRONG_PERSON,vb-489,0.12
10000039225,+5511962744287,2026-09-03T14:18:00,NO_ANSWER,vb-528,0.12
10000009903,+5511931386576,2026-09-08T08:10:00,NO_ANSWER,vb-136,0.12
10000048569,+5511935754346,2026-07-28T14:38:00,NO_ANSWER,vb-656,0.12
10000029343,+5511913957187,2026-08-02T16:16:00,IDENTITY_CONFIRMED,vb-403,0.12
10000023574,+5511970484679,2026-09-13T10:27:00,NO_ANSWER,vb-329,0.12
10000003115,+5511943859311,2026-08-31T18:31:00,NO_ANSWER,vb-41,0.12
10000045896,+5511950194740,2026-08-23T15:04:00,NO_ANSWER,vb-620,0.12
10000042013,+5511952252354,2026-08-10T16:43:00,BUSY_NETWORK,vb-571,0.12
10000036390,+5511960435319,2026-08-21T19:07:00,INVALID_NUMBER,vb-490,0.12
10000041980,+5511973574016,2026-09-15T15:42:00,NO_ANSWER,vb-569,0.12
10000017337,+5511969516344,2026-08-16T16:48:00,NO_ANSWER,vb-252,0.12
10000005592,+5511949613214,2026-09-13T16:31:00,ANSWERED,vb-79,0.12
10000015636,+5511927870584,2026-09-17T14:53:00,WRONG_PERSON,vb-218,0.12
10000003115,+5511943859311,2026-09-19T16:13:00,NO_ANSWER,vb-39,0.12
10000048569,+5511935754346,2026-09-04T19:23:00,NO_ANSWER,vb-655,0.12
10000027642,+5511980222787,2026-07-27T12:35:00,NO_ANSWER,vb-379,0.12
10000015555,+5511922775337,2026-08-31T10:20:00,NO_ANSWER,vb-216,0.12
10000047406,+5511990512805,2026-08-06T08:36:00,WRONG_PERSON,vb-641,0.12
10000043680,+5511926505688,2026-09-10T12:08:00,NO_ANSWER,vb-590,0.12
10000030864,+5511950177237,2026-08-29T12:56:00,NO_ANSWER,vb-431,0.12
10000048720,+5511945679876,2026-09-08T17:45:00,NO_ANSWER,vb-659,0.12
10000006130,+5511927447248,2026-08-18T15:49:00,NO_ANSWER,vb-92,0.12
10000044571,+5511969313284,2026-08-08T18:30:00,NO_ANSWER,vb-601,0.12
10000005088,+5511922130508,2026-08-23T12:53:00,NO_ANSWER,vb-67,0.12
10000016012,+5511911851322,2026-08-18T17:14:00,NO_ANSWER,vb-226,0.12
10000028029,+5511959891348,2026-08-30T11:55:00,ANSWERED,vb-391,0.12
10000049883,+5511987266743,2026-09-12T19:11:00,INVALID_NUMBER,vb-667,0.12
10000009237,+5511969741812,2026-09-23T13:02:00,ANSWERED,vb-127,0.12
10000043842,+5511926564560,2026-08-14T16:39:00,NO_ANSWER,vb-592,0.12
10000031240,+5511923838227,2026-08-26T16:53:00,NO_ANSWER,vb-437,0.12
10000017841,+5511927514010,2026-09-20T18:53:00,NO_ANSWER,vb-261,0.12
10000028029,+5511953412847,2026-08-01T19:56:00,ANSWERED,vb-390,0.12
10000004863,+5511961167978,2026-08-08T18:33:00,NO_ANSWER,vb-64,0.12
10000014745,+5511949203644,2026-09-09T18:24:00,NO_ANSWER,vb-205,0.12
10000005673,+5511988458327,2026-08-17T10:22:00,WRONG_PERSON,vb-83,0.12
10000002909,+5511966240084,2026-08-21T15:00:00,NO_ANSWER,vb-37,0.12
10000010596,+5511952103092,2026-09-05T08:41:00,WRONG_PERSON,vb-149,0.12
10000026247,+5511952530677,2026-09-24T16:21:00,ANSWERED,vb-360,0.12
10000012530,+5511952980983,2026-09-12T09:44:00,WRONG_PERSON,vb-182,0.12
10000009580,+5511948124318,2026-08-16T17:52:00,NO_ANSWER,vb-128,0.12
10000035408,+5511918808386,2026-09-01T19:18:00,ANSWERED,vb-481,0.12
10000044903,+5511919180999,2026-09-17T12:21:00,NO_ANSWER,vb-605,0.12
10000043923,+5511958025924,2026-08-13T15:02:00,ANSWERED,vb-593,0.12
10000028533,+5511967722445,2026-07-27T10:57:00,NO_ANSWER,vb-396,0.12
10000027642,+5511984016756,2026-08-22T13:59:00,NO_ANSWER,vb-382,0.12
10000016870,+5511929109045,2026-08-31T18:36:00,NO_ANSWER,vb-241,0.12
10000040401,+5511913484583,2026-08-07T17:39:00,NO_ANSWER,vb-550,0.12
10000015989,+5511958465780,2026-08-17T10:00:00,NO_ANSWER,vb-222,0.12
10000022250,+5511931600382,2026-08-28T11:50:00,NO_ANSWER,vb-315,0.12
10000041637,+5511955329991,2026-09-21T09:13:00,ANSWERED,vb-564,0.12
10000024708,+5511952399610,2026-09-18T15:14:00,NO_ANSWER,vb-342,0.12
10000027804,+5511938977615,2026-09-15T19:38:00,NO_ANSWER,vb-383,0.12
10000017094,+5511970339827,2026-09-10T12:49:00,NO_ANSWER,vb-245,0.12
10000046000,+5511927226260,2026-09-05T15:55:00,NO_ANSWER,vb-622,0.12
10000033707,+5511982551667,2026-08-21T11:58:00,NO_ANSWER,vb-462,0.12
10000038091,+5511975841004,2026-08-07T18:13:00,IDENTITY_CONFIRMED,vb-512,0.12
10000020397,+5511960076822,2026-09-03T09:19:00,NO_ANSWER,vb-289,0.12
10000046000,+5511960291405,2026-09-06T09:44:00,NO_ANSWER,vb-621,0.12
10000038415,+5511922342371,2026-08-06T17:43:00,WRONG_PERSON,vb-522,0.12
10000018732,+5511999676390,2026-08-06T17:24:00,NO_ANSWER,vb-269,0.12
10000037877,+5511972548391,2026-08-20T13:39:00,NO_ANSWER,vb-509,0.12
10000037362,+5511923245372,2026-07-29T08:24:00,NO_ANSWER,vb-502,0.12
10000008427,+5511918429833,2026-08-09T18:10:00,ANSWERED,vb-116,0.12
10000009823,+5511926444612,2026-07-28T19:45:00,IDENTITY_CONFIRMED,vb-134,0.12
10000041637,+5511955329991,2026-08-29T12:45:00,NO_ANSWER,vb-565,0.12
10000043419,+5511950884443,2026-08-09T12:12:00,ANSWERED,vb-586,0.12
10000040908,+5511962741841,2026-08-25T14:17:00,NO_ANSWER,vb-555,0.12
10000026913,+5511929607576,2026-08-19T12:55:00,INVALID_NUMBER,vb-372,0.12
10000013773,+5511962738860,2026-08-24T10:38:00,NO_ANSWER,vb-194,0.12
10000035580,+5511973606441,2026-09-18T09:54:00,ANSWERED,vb-485,0.12
10000030511,+5511992448605,2026-08-16T12:32:00,WRONG_PERSON,vb-427,0.12
